適合度,根拠,組織,分類,案件名,URL,階層,重複数
B,周辺領域,市|仙台,プロモーション,【受託候補者を選定しました】令和8年度ナノテラス利活用推進プロモーション事業に係る受託候補者を募集します,https://www.city.sendai.jp/nanotera/r8puromo.html,L2,1
B,周辺領域,市|仙台,海外展開,（令和8年度）仙台グローバルスタートアップ・ハブ業務の受託候補者を募集します,https://www.city.sendai.jp/startup-kyoten/sendaiglobalstartuphub08.html,L2,1
B,周辺領域,市|仙台,プロモーション,【受託候補者を特定しました】「SNSを活用した子育てに関する情報発信業務委託」に係る公募型プロポーザルの実施について,https://www.city.sendai.jp/kosodate-suishin/kobo/r08sns.html,L2,1
B,周辺領域,市|仙台,プロモーション,【受託候補者を選定しました】令和8年度首都圏企業等プロモーション事業に係る受託候補者を募集します,https://www.city.sendai.jp/toshigata/jigyosha/8shutokenkigyoutoupromotion.html,L2,1
B,周辺領域,市|仙台,プロモーション,【受託候補者を特定しました】仙台市発達相談支援センター業務に係る業務改革（BPR）支援業務委託に係る公募型プロポーザルの実施について,https://www.city.sendai.jp/bpr-suishin/propo/archil.html,L2,1
B,周辺領域,市|仙台,プロモーション,【受託候補者を選定しました】いじめ防止啓発漫画動画制作及び広報等業務の実施事業者を募集します,https://www.city.sendai.jp/kodomo-taisaku/ijime_proposal_2026.html,L2,1
B,周辺領域,市|仙台,イベント運営,【受託候補者を選定しました】令和8年度地域IT人材確保支援イベント運営事務局業務の受託者を募集します,https://www.city.sendai.jp/jigyosuishin/jigyosha/kezai/sangaku/jinzai_boshuu_2026.html,L2,1
B,周辺領域,市|仙台,プロモーション,【受託候補者を選定しました】令和8年度IT産業振興の取組み等に関する情報発信ウェブサイト運営業務の受託者を募集します,https://www.city.sendai.jp/seichosangyo/shinchakujoho/itwebsite-proposal2026.html,L2,1
B,周辺領域,市|仙台,海外展開,【受託候補者を特定しました】仙台市外国人医療受診サポート実証事業業務委託に係る公募型プロポーザルの実施について,https://www.city.sendai.jp/kikaku-suishin/proposal_foreignresidents_medicalcare.html,L2,1
B,周辺領域,市|仙台,プロモーション,【受託候補者を選定しました】「令和8年度市内飲食店等を活用した東北の「美酒・美食」の魅力発信機能強化事業」の事業者を募集します,https://www.city.sendai.jp/tohokurenke-kikaku/bishubishoku-r8.html,L2,1
B,周辺領域,市|倉敷,プロモーション,令和8年度倉敷市移住プロモーション業務 公募型プロポーザルの実施について,https://www.city.kurashiki.okayama.jp/business/contract/1013065/1014315/1014415/1025531.html,L1,1
B,周辺領域,市|千葉,イベント運営,令和8年度鹿島川気球体験イベント等運営業務委託,https://www.city.chiba.jp/toshi/seisaku/kashimagawakikyuu.html,L1,1
B,周辺領域,市|千葉,プロモーション,令和7年度千葉市教員採用プロモーション業務委託,https://www.city.chiba.jp/kyoiku/kyoikusomu/kyoikushokuin/2025puromousyonjigyou.html,L1,2
B,周辺領域,市|千葉,海外展開,外国人介護職員のための日本語学習支援業務委託,https://www.city.chiba.jp/hokenfukushi/koreishogai/kaigohokenkanri/foreigners/nihongokyousitsu_r8.html,L1,1
B,周辺領域,市|千葉,イベント運営,千葉開府９００年記念サイクリングイベント業務委託,https://www.city.chiba.jp/sogoseisaku/sogoseisaku/identitysuishin/900th_cycling.html,L1,1
B,周辺領域,市|千葉,イベント運営,千葉市立新病院開院記念式典等業務委託,https://www.city.chiba.jp/byoin/kikaku/kaiinnkinennsikitenn.html,L1,1
B,周辺領域,市|千葉,工芸・地域産品/プロモーション,令和８年度千葉市「食のブランド」プロモーション等業務委託,https://www.city.chiba.jp/keizainosei/nosei/nosei/syokunoburando-sen.html,L1,1
B,周辺領域,市|千葉,工芸・地域産品,令和8年度千葉市「食のブランド」認定事務局運営等業務委託,https://www.city.chiba.jp/keizainosei/nosei/nosei/r8sen_jimukyokuitaku.html,L1,1
B,周辺領域,市|千葉,プロモーション,令和8年度地産地消PR業務委託,https://www.city.chiba.jp/keizainosei/nosei/nosei/r7tsukutabe.html,L1,1
B,周辺領域,市|千葉,工芸・地域産品,令和8年度千葉市「食のブランド」デジタルマーケティング支援業務委託,https://www.city.chiba.jp/keizainosei/nosei/nosei/r8sendigital.html,L1,1
B,周辺領域,市|千葉,工芸・地域産品/プロモーション,令和８年度千葉市「食のブランド」ECサイトを活用したロイヤルカスタマー育成プロモーション業務委託業務委託,https://www.city.chiba.jp/keizainosei/nosei/nosei/r8sen_loyalcustomer02.html,L1,1
B,周辺領域,市|大分,イベント運営,一般競争入札「アーティストバンク推進事業に係るイベント開催支援業務委託（大分市公告第413号）」の中止について,https://www.city.oita.oita.jp/o016/r8_poartmonthnyuusatsu_chuushi.html,L1,1
B,周辺領域,市|大分,文化・芸術/イベント運営,一般競争入札「アーティストバンク推進事業に係るイベント開催支援業務委託」を行います（文化振興課）,https://www.city.oita.oita.jp/o016/r8poartmonthnyuusatsu.html,L1,1
B,周辺領域,市|大分,プロモーション/文化・芸術,一般競争入札「大分市が舞台の短編映画『デイズ』WEB広告」を行います（広聴広報課）,https://www.city.oita.oita.jp/o029/advertisement.html,L1,1
B,周辺領域,市|大分,海外展開,【令和8年度】小規模事業者のDXへの対応など販路開拓・業務効率化の取り組みを支援します,https://www.city.oita.oita.jp/o154/shigotosangyo/shokogyo/r8syokibo.html,L1,2
B,周辺領域,市|大分,海外展開,【令和7年度】小規模事業者のDXへの対応など販路開拓・業務効率化の取り組みを支援します【後期募集のお知らせ】,https://www.city.oita.oita.jp/o154/shigotosangyo/shokogyo/r7syokibo.html,L1,1
B,周辺領域,市|大阪,プロモーション,入札契約情報・広告募集案内,https://www.city.osaka.lg.jp/yodogawa/category/3263-5-0-0-0-0-0-0-0-0.html,L1,1
B,周辺領域,市|姫路,プロモーション,首都圏、大阪圏向け動画プロモーション業務委託公募型プロポーザル,https://www.city.himeji.lg.jp/sangyo/0000033989.html,L1,1
B,周辺領域,市|宇都宮,プロモーション,市民課業務窓口用封筒への広告募集,https://www.city.utsunomiya.tochigi.jp/kurashi/oshiraselist/koukoku/1016689.html,L1,1
B,周辺領域,市|宮崎,イベント運営,01 資料1_実施要領(スポーツイベントによる脱炭素啓発業務委託) Google ドキュメント (PDF 614KB),https://www.city.miyazaki.miyazaki.jp/fs/8/9/2/6/3/2/_/01___1____________________________Google_______.pdf,L1,1
B,周辺領域,市|宮崎,イベント運営,02 資料2_仕様書 スポーツイベントによる脱炭素啓発業務委 (PDF 579KB),https://www.city.miyazaki.miyazaki.jp/fs/8/9/3/4/4/2/_/02___2________________________.pdf,L1,1
B,周辺領域,市|尼崎,海外展開,令和8年度外国語指導助手派遣委託業務の事業者選定に関する公募型プロポーザルの実施について【3月6日更新】,https://www.city.amagasaki.hyogo.jp/sangyo/zigyousya/co_bosyu/1033094.html,L1,1
B,周辺領域,市|尼崎,プロモーション,【結果公表】尼崎市PR動画作成に係る公募型プロポーザルの実施について,https://www.city.amagasaki.hyogo.jp/sangyo/zigyousya/co_bosyu/1034787.html,L1,1
B,周辺領域,市|尼崎,イベント運営,G3オールレディース競走あまがさきピンクルカップ集客イベント等運営管理業務に係る事業者の募集について,https://www.city.amagasaki.hyogo.jp/sangyo/zigyousya/co_bosyu/1041061.html,L1,1
B,周辺領域,市|尼崎,プロモーション,【結果公表】尼崎市情報発信支援業務公募型プロポーザルの実施について,https://www.city.amagasaki.hyogo.jp/sangyo/zigyousya/co_bosyu/1027874.html,L1,1
B,周辺領域,市|尼崎,工芸・地域産品,尼崎市産後ケア事業 業務委託募集要項 （PDF 274.2KB）,https://www.city.amagasaki.hyogo.jp/_res/projects/default_project/_page_/001/037/142/2026bosyuuyoukou.pdf,L2,1
B,周辺領域,市|尼崎,工芸・地域産品,尼崎市産後ケア事業 委託業務仕様書 （PDF 328.2KB）,https://www.city.amagasaki.hyogo.jp/_res/projects/default_project/_page_/001/037/142/2026siyousyo.pdf,L2,1
B,周辺領域,市|新潟,プロモーション,令和5年度「市報にいがた」広告掲載業務に関する入札の実施について,https://www.city.niigata.lg.jp/shisei/koho/kohoshi/shiho/r6shihokokoku.html,L1,1
B,周辺領域,市|新潟,プロモーション,東区だより「わいわい東区」広告掲載事業者募集,https://www.city.niigata.lg.jp/higashi/torikumi/jigyosya/koukokubosyuu.html,L1,1
B,周辺領域,市|新潟,プロモーション,区役所だより「こうなん」広告掲載事業者募集,https://www.city.niigata.lg.jp/konan/torikumi/jigyosya/kudayori-koukoku.html,L1,1
B,周辺領域,市|新潟,プロモーション,令和8年度新潟市表彰プロモーション業務委託に係る受託者選定プロポーザルの実施について,https://www.city.niigata.lg.jp/shisei/gaiyo/meiyo/080818.html,L1,1
B,周辺領域,市|新潟,工芸・地域産品,食品衛生業務案内,https://www.city.niigata.lg.jp/shisei/soshiki/soshikiinfo/hokeneisei/gyoumu.html,L1,1
B,周辺領域,市|新潟,プロモーション,令和7年度新潟市HPVワクチン普及啓発広告制作・広報業務委託の公募型プロポーザル実施について,https://www.city.niigata.lg.jp/iryo/kenko/hokenkenko/R7HPVproposal.html,L2,1
B,周辺領域,市|新潟,プロモーション,令和7年度 新潟市市民ウオーキングチャレンジ広報業務委託に係る公募型プロポーザルの結果について,https://www.city.niigata.lg.jp/iryo/kenko/hokenkenko/hokeneisei.html,L2,1
B,周辺領域,市|新潟,プロモーション,令和9年度版 家庭ごみ収集カレンダー広告掲載事業者の募集を開始します,https://www.city.niigata.lg.jp/kurashi/gomi/oshirase/haitai202604.html,L2,1
B,周辺領域,市|新潟,プロモーション,「温泉を軸とした広域連携プロモーション業務」委託業者選定プロポーザルについて【選定結果公表】,https://www.city.niigata.lg.jp/nishikan/about/kankou/onsen_promotion.html,L2,1
B,周辺領域,市|新潟,プロモーション,令和9年度版 家庭ごみ収集カレンダー広告掲載事業者の募集,https://www.city.niigata.lg.jp/kurashi/gomi/oshirase/haitai202604.html,L2,1
B,周辺領域,市|新潟,プロモーション,新潟市亀田総合体育館「広告付き区内案内地図設置事業」企画提案募集の選定結果を公表します,https://www.city.niigata.lg.jp/konan/torikumi/jigyosya/kunaiannnai-kametai2.html,L2,1
B,周辺領域,市|札幌,工芸・地域産品,入札等告示（「令和７年度さっぽろ子ども食品Ｇメン体験事業」運営及び取材等業務に係る一般競争入札の実施について）,https://www.city.sapporo.jp/hokenjo/shoku/shokumachi/kodomogmen/r7kodomogmen.html,L2,1
B,周辺領域,市|東大阪,プロモーション,東大阪市保育人材確保プロモーション業務委託に係る公募型プロポーザルを実施します,https://www.city.higashiosaka.lg.jp/0000044935.html,L1,1
B,周辺領域,市|東大阪,海外展開,東大阪市外国語指導講師活用業務委託事業者の選考結果について,https://www.city.higashiosaka.lg.jp/0000042945.html,L1,1
B,周辺領域,市|東大阪,プロモーション/文化・芸術,東大阪市魅力アピールコンテンツ映像発信事業業務の委託事業者の選定に係る公募型プロポーザルの結果について,https://www.city.higashiosaka.lg.jp/0000035985.html,L1,1
B,周辺領域,市|松山,海外展開,【受付終了】松山圏域中小企業販路開拓市2026の地元売り手事業者を募集します,https://www.city.matsuyama.ehime.jp/bosyu/hanro2026.html,L1,1
B,周辺領域,市|松山,プロモーション/観光・誘客,県内向けプロモーション業務委託（公募型プロポーザル方式）（広域観光連携推進協議会）,https://www.city.matsuyama.ehime.jp/bosyu/kouikirenkei.html,L1,1
B,周辺領域,市|松山,工芸・地域産品/観光・誘客,松山MICEブランドタグラインロゴマーク等制作業務委託（（公財）松山観光コンベンション協会）,https://www.city.matsuyama.ehime.jp/bosyu/micetaguline.html,L1,1
B,周辺領域,市|松山,イベント運営,ことばのちからイベント運営業務委託（公募型プロポーザル方式）,https://www.city.matsuyama.ehime.jp/shisei/machizukuri/kotoba/kotobanochikaraitaku.html,L1,1
B,周辺領域,市|横浜,イベント運営,【公募型プロポーザル】「Live！横浜2027（仮称）」グランモール公園会場イベント企画制作・運営等業務委託（※本件はLive!横浜実行委員会が公募する案件です）,https://www.city.yokohama.lg.jp/business/nyusatsu/kakukukyoku/2026/itaku/bunka/R8GMkouen.html,L2,1
B,周辺領域,市|横浜,プロモーション,【公募型プロポーザル】令和８年度 依存症対策事業広報・啓発等企画運営委託,https://www.city.yokohama.lg.jp/business/nyusatsu/kakukukyoku/2026/itaku/kenko/R8_izon_kohokeihatsu.html,L2,1
B,周辺領域,市|浜松,プロモーション,令和8年度消防団プロモーション事業業務委託,https://www.city.hamamatsu.shizuoka.jp/hfdsoum/123.html,L2,1
B,周辺領域,市|浜松,プロモーション,令和8年度浜松市認定地域クラブ活動「はまクル」応援企業等参画意向調査及び広報業務委託（公募型プロポーザル方式）,https://www.city.hamamatsu.shizuoka.jp/renkei/chiikitenkai.html,L2,1
B,周辺領域,市|浜松,プロモーション,令和8年度浜松市認定地域クラブ活動「はまクル」応援企業等参画意向調査及び広報業務委託（公募型プロポーザル方式）（7月2日）,https://www.city.hamamatsu.shizuoka.jp/renkei/chiikitenkai.html,L2,1
B,周辺領域,市|熊本,プロモーション,【審査結果】【公募型プロポーザル】熊本市広報効果検証及び戦略的活用提案業務委託について,https://www.city.kumamoto.jp/kiji00371765/index.html,L1,1
B,周辺領域,市|熊本,プロモーション/観光・誘客,【審査結果】MICE誘致プロモーション業務委託（公募型プロポーザル）,https://www.city.kumamoto.jp/kiji00371666/index.html,L1,1
B,周辺領域,市|神戸,プロモーション,市バス・地下鉄の広告取扱管理業務【事業者募集】,https://www.city.kobe.lg.jp/a90404/20260824.html,L1,1
B,周辺領域,市|神戸,プロモーション,神戸開港160年祭広報業務【事業者募集】,https://www.city.kobe.lg.jp/a44800/business/kowanjigyo/160th_anniversary.html,L1,1
B,周辺領域,市|船橋,プロモーション,船橋市本庁舎案内板及び広告板設置運用事業者公募に係る入札結果(令和8(2026)年7月31日),https://www.city.funabashi.lg.jp/jigyou/nyusatsu/002/p149231.html,L2,1
B,周辺領域,市|西宮,プロモーション,西宮市広告入り窓口封筒提供事業者の募集について,https://www.nishi.or.jp/jigyoshajoho/shinokokokujigyo/genzaiboshuchu/madogutihuutou.html,L1,1
B,周辺領域,市|那覇,プロモーション,令和8年度「広報なは市民の友」等制作業務委託契約に係る制限付き一般競争入札,https://www.city.naha.okinawa.jp/business/touroku/1003701/1010948/1011148.html,L1,1
B,周辺領域,市|那覇,プロモーション,令和8年度 那覇市有料広告枠売買契約に係る一般競争入札,https://www.city.naha.okinawa.jp/business/touroku/1003701/1010948/1010947.html,L1,1
B,周辺領域,市|青森,プロモーション,青森市魅力発信ASMR動画制作及び広告配信業務公募型プロポーザルの実施結果,https://www.city.aomori.aomori.jp/sangyo_koyou/jigyosha/1004700/1009059.html,L1,1
B,周辺領域,市|青森,プロモーション,青森市ふるさと納税プロモーション戦略策定業務公募型プロポーザルの実施結果について,https://www.city.aomori.aomori.jp/sangyo_koyou/jigyosha/1004700/1010485.html,L1,1
B,周辺領域,市|青森,海外展開,「AOMORI外国語ガイド塾」運営業務委託に係る公募型プロポーザルの実施結果,https://www.city.aomori.aomori.jp/sangyo_koyou/jigyosha/1004700/1008836.html,L1,1
B,周辺領域,市|静岡,プロモーション,ごみ収集車への広告掲出のご案内（収集業務課）,https://www.city.shizuoka.lg.jp/s6379/s004400.html,L1,1
B,周辺領域,市|静岡,プロモーション,【選定結果の公表】公募型プロポーザル「静岡市移住プロモーション業務」,https://www.city.shizuoka.lg.jp/s2934/s013104.html,L2,1
B,周辺領域,市|静岡,プロモーション,【審査結果】公募型プロポーザル「静岡市駿河区広告付窓口番号案内表示システム等導入業務」,https://www.city.shizuoka.lg.jp/s9276/s000003.html,L2,1
B,周辺領域,市|静岡,プロモーション,【選定結果の公表】公募型プロポーザル「静岡市清水区広告付窓口番号案内表示システム等導入業務」,https://www.city.shizuoka.lg.jp/s3248/s004407.html,L2,1
B,周辺領域,市|静岡,工芸・地域産品,【選定結果の公表】公募型プロポーザル「『静岡市のお茶』ブランド力向上に向けたマーケティング戦略構築等業務」,https://www.city.shizuoka.lg.jp/s5436/s013055.html,L2,1
B,周辺領域,市|静岡,工芸・地域産品,台湾への食品販路拡大支援事業参加事業者の募集,https://www.city.shizuoka.lg.jp/s2746/s003724.html,L2,1
B,周辺領域,市|高知,工芸・地域産品,高知市産業連関表（令和2年版）作成に向けた移出入データ整備委託業務公募型プロポーザルに関する質疑回答について,https://www.city.kochi.kochi.jp/soshiki/40/ishutunyudetaseibishitsugikaitousaikoukoku.html,L1,1
B,周辺領域,市|高知,工芸・地域産品,高知市産業連関表（令和2年版）作成に向けた移出入データ整備委託業務公募型プロポーザル実施について,https://www.city.kochi.kochi.jp/soshiki/40/ishutsunyudetaseibikoubosaikoukoku.html,L1,1
B,周辺領域,市|高知,工芸・地域産品,【プロポーザル中止（公告廃止）のお知らせ】高知市産業連関表(令和2年版)作成に向けた移出入データ整備委託業務公募型プロポーザル,https://www.city.kochi.kochi.jp/soshiki/40/koukokuhaishi.html,L1,1
B,周辺領域,市|高知,プロモーション,令和8年度高知市二段階移住プロモーション業務委託に関する契約の締結について,https://www.city.kochi.kochi.jp/soshiki/117/r8-nidannkaiiju-pr.html,L1,1
B,周辺領域,市|高知,プロモーション,高知市シティプロモーション事業委託業務公募型プロポーザルに関する質疑について,https://www.city.kochi.kochi.jp/soshiki/80/citypromotionshitsugi.html,L2,1
B,周辺領域,市|高知,プロモーション,高知市シティプロモーション事業委託業務公募型プロポーザルの実施について,https://www.city.kochi.kochi.jp/soshiki/80/kochicitypromotionkoubo.html,L2,1
B,周辺領域,市|鳥取,プロモーション,【先着順】「令和9年鳥取市はたちのつどい案内はがき」に広告を掲載する事業者を募集します。,https://www.city.tottori.lg.jp/page/45276.html,L1,1
B,周辺領域,市|鳥取,プロモーション,SNSを活用した広報・広聴推進に係る伴走型支援事業公募型プロポーザルの審査結果について,https://www.city.tottori.lg.jp/page/47407.html,L1,1
B,周辺領域,市|鳥取,プロモーション,SNSを活用した広報・広聴推進に係る伴走型支援事業公募型プロポーザルの実施について,https://www.city.tottori.lg.jp/page/44757.html,L1,1
B,周辺領域,市|鹿児島,プロモーション,鹿児島ファン拡大アンバサダー情報発信業務委託契約に係る企画提案競技参加者の資格（告示）（4月7日質疑応答更新）,https://www.city.kagoshima.lg.jp/kan-senryaku/ambassador07.html,L1,1
B,周辺領域,市|鹿児島,プロモーション,令和7年度立地企業PR職場見学会開催業務委託契約に係る企画提案競技（4月3日質疑応答更新）,https://www.city.kagoshima.lg.jp/san-sousyutu/r7syokubakengakukai_kokuji.html,L1,1
B,周辺領域,市|鹿児島,海外展開,令和8年度外国人留学生ツアー型職場見学会実施業務委託契約に係る制限付き一般競争入札（公告）,https://www.city.kagoshima.lg.jp/koyosuishin/gaikokuzinryuugakuseitua-gatasyokubakenngakukai2025.html,L1,1
B,周辺領域,市|鹿児島,プロモーション,鹿児島市認知度向上プロモーション等業務委託契約に係る企画提案競技（告示）（4月3日質疑応答更新）,https://www.city.kagoshima.lg.jp/kikakuzaisei/zaisei/zaisei/shise/yosan/oensite/08furusato-kikakuteian-2.html,L1,1
B,周辺領域,市|鹿児島,プロモーション,令和8年度労政広報紙「中小企業のひろば」作成業務委託契約に係る企画提案競技（告示）,https://www.city.kagoshima.lg.jp/koyosuishin/tyushokigyounohiroba.html,L1,1
B,周辺領域,市財団|さいたま市産業創造財団,工芸・地域産品,さいたま市産業創造財団勤労者福祉サービスセンター福利厚生一部業務委託仕様書(PDF),https://www.sozo-saitama.or.jp/workjoy/workjoywp/wp-content/uploads/2026/08/04_shiyo.pdf,L1,1
B,周辺領域,市財団|さいたま市産業創造財団,工芸・地域産品,【一般競争入札公告】さいたま市産業創造財団勤労者福祉サービスセンター福利厚生一部業務委託の公募について,https://www.sozo-saitama.or.jp/topic/%e4%b8%80%e8%88%ac%e7%ab%b6%e4%ba%89%e5%85%a5%e6%9c%ad%e5%85%ac%e5%91%8a%e3%81%95%e3%81%84%e3%81%9f%e3%81%be%e5%b8%82%e7%94%a3%e6%a5%ad%e5%89%b5%e9%80%a0%e8%b2%a1%e5%9b%a3%e5%8b%a4/,L2,1
B,周辺領域,市財団|仙台市産業振興事業団,イベント運営,【三次募集】仙台市業務効率化支援事業補助金（業務効率化サポート枠） デジタルツール・システム等導入による業務効率化を補助金とコンサルティングで応援し… イベント 2026.08.12,https://www.siip.city.sendai.jp/ouen/event/koritsuka_support3,L2,1
B,周辺領域,市財団|仙台市産業振興事業団,イベント運営,【二次募集】仙台市業務効率化支援事業補助金（デジタル導入補助枠） ※課題相談の予約受付は終了しました。デジタル機器・設備等の導入による生産性の向… イベント 2026.07.23,https://www.siip.city.sendai.jp/ouen/event/digital_donyu2,L2,1
B,周辺領域,市財団|仙台市産業振興事業団,工芸・地域産品,AIって結局、何をしてくれるの？ 仙台の事業者が「今すぐ業務をラクにする」３つの活用法 コラム＃59 こんにちは。仙台市産業振興事業団（オーエン）ビジネス開発ディレクターの三浦哲志で… コラム 2026.08.06,https://www.siip.city.sendai.jp/ouen/column/059.html,L2,1
B,周辺領域,県|佐賀県,海外展開,佐賀酒国際コンペティション出品支援事業費補助金の募集を行います,https://www.pref.saga.lg.jp/kiji003117445/index.html,L1,1
B,周辺領域,県|佐賀県,海外展開,令和8年度「佐賀県外国人材雇用サポート事業」企画・運営業務委託に関する企画提案を募集します,https://www.pref.saga.lg.jp/kiji003118112/index.html,L1,1
B,周辺領域,県|佐賀県,プロモーション,令和8年度子育てし大県“さが”SNS情報発信業務委託の委託先を決定しました,https://www.pref.saga.lg.jp/kiji00395489/index.html,L1,1
B,周辺領域,県|兵庫県,工芸・地域産品,兵庫丹波ブランド農産物新商品開発応援事業のグループインタビュー業務 公募型プロポーザルの実施について,https://web.pref.hyogo.lg.jp/tnk11/press/20260821.html,L2,1
B,周辺領域,県|兵庫県,プロモーション/文化・芸術,令和8年度「文化部高校生発表の場」企画運営広報業務に係る公募型プロポーザルの実施,https://web.pref.hyogo.lg.jp/kk18/press/20260817.html,L2,1
B,周辺領域,県|兵庫県,海外展開,阪神北インバウンド向け体験コンテンツ磨き上げ・発掘業務企画提案コンペの実施について,https://web.pref.hyogo.lg.jp/hnk02/20260806.html,L2,1
B,周辺領域,県|北海道,海外展開,令和8年度「道市連携海外展開推進事業（デジタル技術を活用したグローバル市場開拓事業（インド市場））委託業務」に係るプロポーザルの実施について総合政策部国際課,https://www.pref.hokkaido.lg.jp/ss/tsk/261576.html,L1,1
B,周辺領域,県|大分県,海外展開/観光・誘客,海外向けグリーンツーリズム推進事業セールスツール制作委託業務に係る企画提案競技の実施についてのお知らせ,https://www.pref.oita.jp/site/nyusatu-koubo/oita-greentourism.html,L1,1
B,周辺領域,県|大分県,プロモーション,「令和８年度若年層向け女性に対する暴力防止に係る広報・啓発事業委託業務委託」の企画提案募集について,https://www.pref.oita.jp/soshiki/13040/zyakunensoboryokubosi08.html,L1,1
B,周辺領域,県|宮城県,プロモーション,「令和8年度宮城県医師確保に向けたPR動画制作・広報業務」の企画提案を募集します,https://www.pref.miyagi.jp/soshiki/iryoujinzai/ishikakuho-r8puropo.html,L1,1
B,周辺領域,県|宮城県,プロモーション,「令和8年度原子力行政PR動画作成業務」の企画提案を募集します,https://www.pref.miyagi.jp/soshiki/gentai/prdouga.html,L1,1
B,周辺領域,県|宮城県,イベント運営,「令和8年度中小製造業DX推進イベント企画運営業務」の企画提案募集について,https://www.pref.miyagi.jp/soshiki/shinsan/r8chushodx.html,L2,1
B,周辺領域,県|宮城県,工芸・地域産品,食品製造業経営力強化サポート事業運営業務の企画提案の募集について,https://www.pref.miyagi.jp/soshiki/syokushin/2025support.html,L2,1
B,周辺領域,県|宮城県,プロモーション,【募集を締め切りました】令和8年度「食材王国みやぎ」魅力発信・販路拡大業務～みやぎの食と酒に「触れる」・「扱う」・「知る」プロジェクト～の企画提案募集について,https://www.pref.miyagi.jp/soshiki/syokushin/r8miryoku.html,L2,1
B,周辺領域,県|宮城県,イベント運営,【選定結果を掲載しました】令和8年度食の県外催事強化業務の企画提案募集について,https://www.pref.miyagi.jp/soshiki/syokushin/2026saizi.html,L2,1
B,周辺領域,県|宮城県,工芸・地域産品,【募集を締め切りました】令和8年度宮城県産品アンテナコーナー設置業務の企画提案募集について,https://www.pref.miyagi.jp/soshiki/syokushin/2026antenacorner.html,L2,2
B,周辺領域,県|宮城県,プロモーション,【募集を締め切りました】令和7年度「食材王国みやぎ」魅力発信・体感促進業務の企画提案の募集について,https://www.pref.miyagi.jp/soshiki/syokushin/r7miryoku.html,L2,1
B,周辺領域,県|宮城県,イベント運営,【募集を締め切りました】令和7年度食の県外催事強化業務の企画提案募集について,https://www.pref.miyagi.jp/soshiki/syokushin/2025saizi.html,L2,1
B,周辺領域,県|宮城県,工芸・地域産品,【募集を締め切りました】令和6年度県産品アンテナサイトリニューアル業務の企画提案募集について,https://www.pref.miyagi.jp/soshiki/syokushin/antennasite-proposal2024.html,L2,1
B,周辺領域,県|宮城県,工芸・地域産品,【募集を締め切りました】令和6年度ECモールを活用した県産品販売支援業務の企画提案募集について,https://www.pref.miyagi.jp/soshiki/syokushin/ec-mall-proposal2024.html,L2,1
B,周辺領域,県|宮城県,工芸・地域産品/プロモーション,令和6年度県産ブランド品確立支援業務（ブランド化戦略に基づく県産食材PR業務）の企画提案の募集について,https://www.pref.miyagi.jp/soshiki/syokushin/burakaku2023.html,L2,1
B,周辺領域,県|宮城県,プロモーション,「再生可能エネルギー地域共生促進税広報業務」の企画提案募集について,https://www.pref.miyagi.jp/soshiki/kanseisom/saiene_kyosei_koho.html,L2,1
B,周辺領域,県|宮城県,プロモーション/観光・誘客,令和8年度中部・関西圏向け観光プロモーション業務の企画提案募集について,https://www.pref.miyagi.jp/soshiki/kankou/r8kansai.html,L2,1
B,周辺領域,県|宮城県,プロモーション,「令和8年度宮城県建設産業入職促進支援動画制作・広報業務」の企画提案を募集します,https://www.pref.miyagi.jp/soshiki/jigyokanri/2026dougaseisaku.html,L2,1
B,周辺領域,県|宮城県,海外展開,「令和8年度宮城県インバウンドOTA活用促進・マッチング業務」の企画提案募集について,https://www.pref.miyagi.jp/soshiki/kankou/r8ota/puropo.html,L2,1
B,周辺領域,県|宮崎県,海外展開,【終了】令和7年度宮崎県外国人材定着促進支援事業費補助金の募集について,https://www.pref.miyazaki.lg.jp/sangyoseisaku/shigoto/rodo/koyotaisaku/gaikokuzinzai_hojokin.html,L1,1
B,周辺領域,県|宮崎県,海外展開,「輸出コーディネート活動業務」企画提案競技（プロポーザル方式）の審査結果について,https://www.pref.miyazaki.lg.jp/nogyoryutsu-brand/kense/chotatsu/20260825090852.html,L1,1
B,周辺領域,県|宮崎県,イベント運営,宮崎県置県150年に向けた機運醸成イベント開催業務に係る企画提案競技の結果について,https://www.pref.miyazaki.lg.jp/sogoseisaku/kense/chotatsu/20260807092342.html,L1,1
B,周辺領域,県|宮崎県,海外展開,外国人材受入・定着支援センターホームページ等運用保守業務企画提案競技結果の公表について,https://www.pref.miyazaki.lg.jp/sangyoseisaku/kense/chotatsu/20250526122331.html,L1,1
B,周辺領域,県|宮崎県,海外展開,令和8年度みやざきビジネスアカデミー（外国人労働者向けプログラム）運営業務企画提案競技結果の公表について,https://www.pref.miyazaki.lg.jp/sangyoseisaku/kense/chotatsu/20260610091841.html,L1,2
B,周辺領域,県|宮崎県,プロモーション,食を中心としたみやざきの魅力発信強化事業（雑誌タイアップ）業務委託に係る企画提案競技（プロポーザル方式）の結果をお知らせします,https://www.pref.miyazaki.lg.jp/kigyoshinko/kense/chotatsu/20260728092540.html,L1,1
B,周辺領域,県|宮崎県,プロモーション,食を中心としたみやざきの魅力発信強化事業（メディアプロモーション）業務委託に係る企画提案競技（プロポーザル方式）の結果をお知らせします,https://www.pref.miyazaki.lg.jp/kigyoshinko/kense/chotatsu/20260717085029.html,L1,1
